 21, 21, 21, 21, 21, 21, 21, 22, 53, 20, 14, 15, 16, 14, 15, 16, 14, 15, 16, 17, 51,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
 21, 21, 21, 21, 21, 21, 21, 22, 53, 20, 24, 25, 26, 24, 25, 26, 24, 25, 26, 27, 51,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
 21, 21, 21, 21, 21, 21, 21, 22, 53, 20, 34, 35, 35, 35, 35, 35, 35, 35, 35, 35, 51,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
 21, 21, 21, 21, 21, 21, 21, 22, 53, 20, 14, 15, 16, 14, 15, 16, 14, 15, 16, 17, 51,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
 21, 21, 21, 21, 21, 21, 21, 22, 53, 20, 24, 25, 26, 24, 25, 26, 24, 25, 26, 27, 51,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
 21, 21, 21, 21, 21, 21, 21, 22, 53, 20, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 51,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
 31, 31, 31, 31, 31, 31, 31, 32, 41, 30, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 51,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
 43, 43, 43, 43, 43, 43, 43, 50, 51, 52, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 51,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
 11, 11, 11, 11, 11, 11, 11, 12, 61, 10, 11, 11, 11, 11, 12, 13, 10, 11, 11, 11, 51,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
 21, 21, 21, 21, 21, 21, 21, 22, 53, 20, 21, 21, 21, 21, 22, 23, 20, 21, 21, 21, 51,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
 21, 21, 31, 21, 21, 21, 21, 22, 53, 20, 21, 21, 21, 21, 22, 23, 20, 21, 21, 21, 51,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
 21, 22, 13, 20, 21, 21, 21, 22, 53, 20, 21, 21, 21, 21, 22, 23, 20, 21, 21, 21, 51,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
 31, 32, 33, 30, 31, 31, 31, 32, 41, 30, 31, 31, 31, 31, 32, 33, 30, 31, 31, 31, 51,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
 43, 43, 43, 43, 43, 43, 43, 50, 51, 52, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 51,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
 12,  0, 13,  0, 10, 11, 11, 12, 61, 10, 11, 11, 11, 11, 11, 11, 12, 10, 11, 12, 51,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
 22,  0, 23,  0, 20, 21, 21, 22, 53, 20, 21, 21, 21, 21, 21, 21, 22, 20, 21, 22, 51,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
 32,  0, 33,  0, 30, 31, 31, 32, 53, 20, 21, 21, 21, 21, 21, 21, 21, 21, 21, 22, 51,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
  0, 21, 21, 21,  0,  0,  0,  0, 53, 20, 21, 21, 21, 21, 21, 21, 21, 21, 21, 22, 51,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
