 21, 21, 21, 21, 21, 21, 21, 22, 53, 20, 21, 21, 21, 21, 22, 53, 20, 21, 21, 21,  3,  3,  5, 22,  0, 20, 21, 21, 22,  0, 20,  6,  3,  3,  3,  3,  3,  3,  3,  3,
 21, 21, 21, 21, 21, 21, 21, 22, 53, 20, 21, 21, 21, 21, 22, 53, 20, 21, 21, 21,  3,  3,  5, 22,  0, 20, 21, 21, 22,  0, 20,  6,  3,  3,  3,  3,  3,  3,  3,  3,
 31, 31, 31, 31, 31, 31, 31, 32, 41, 30, 31, 31, 31, 31, 32, 41, 30, 31, 31, 31,  2,  2,  9, 22,  0, 20, 21, 21, 22,  0, 20,  6,  3,  3,  3,  3,  3,  3,  3,  3,
 43, 43, 43, 43, 43, 43, 43, 50, 51, 52, 43, 43, 43, 43, 50, 51, 52, 43, 43, 43, 31, 31, 31, 32,  0, 20, 21, 21, 22,  0, 20,  6,  3,  3,  3,  3,  3,  3,  3,  3,
 11, 11, 11, 11, 11, 12,  0, 13, 61, 10, 11, 11, 11, 11, 12, 61, 10, 11, 11, 11,  0,  0,  0,  0,  0, 20, 21, 21, 22,  0, 20,  6,  3,  3,  3,  3,  3,  3,  3,  3,
 21, 21, 21, 21, 21, 22,  0, 23, 53, 20, 21, 21, 21, 21, 22, 53, 20, 21, 21, 21, 29, 29, 39,  0,  0, 30, 31, 31, 32,  0, 20,  6,  3,  3,  3,  3,  3,  3,  3,  3,
 31, 31, 31, 31, 31, 32,  0, 23, 53, 20, 21, 21, 21, 21, 22, 53, 20, 21, 21, 21, 43, 43, 43, 43, 43, 43, 42, 10, 11, 12, 20,  7,  2,  2,  2,  2,  2,  2,  2,  2,
 11, 11, 11, 11, 11, 12,  0, 23, 53, 20, 21, 21, 21, 21, 22, 53, 20, 21, 21, 21, 11, 11, 11, 11, 11, 12, 53, 20, 21, 22, 30, 31, 31, 31, 31, 31, 31, 31, 31, 31,
  1,  1,  1,  1,  4, 22,  0, 23, 53, 20, 21, 21, 21, 21, 22, 53, 20, 21, 21, 21, 21, 21, 21, 21, 21, 22, 53, 30, 31, 32,  0,  0,  0,  0,  0, 10, 11, 11, 11, 11,
  3,  3,  3,  3,  5, 22,  0, 23, 53, 30, 31, 31, 31, 31, 32, 41, 30, 31, 31, 31, 21, 21, 21, 21, 21, 22, 53, 10, 11, 11, 11, 11, 11, 12,  0, 20, 21, 21, 21, 21,
  3,  3,  3,  3,  5, 22,  0, 33, 60, 43, 43, 43, 43, 43, 50, 51, 52, 43, 43, 43, 21, 21, 21, 21, 21, 22, 53, 20, 21, 21, 21, 21, 21, 22,  0, 30, 31, 31, 31, 31,
  3,  3,  3,  3,  5, 22,  0,  0,  0, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 21, 21, 21, 21, 21, 22, 53, 20, 21, 21, 21, 21, 21, 22,  0, 10, 11, 11, 11, 11,
  3,  3,  3,  3,  5, 22,  0,  0,  0, 20, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 31, 31, 31, 31, 31, 32, 41, 30, 31, 31, 31, 31, 31, 32,  0, 20,  8,  1,  1,  1,
  3,  3,  3,  3,  5, 22,  0,  0,  0, 30, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 43, 43, 43, 43, 43, 50, 51, 52, 43, 43, 43, 43, 43, 42,  0, 20,  6,  3,  3,  3,
  3,  3,  3,  3,  5, 22, 10, 11, 12, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 12, 61, 10, 11, 11, 11, 11, 12, 53, 13, 20,  6,  3,  3,  3,
  3,  3,  3,  3,  5, 22, 20, 21, 22, 20,  8,  1,  1,  1,  1,  1,  1,  1,  1,  1, 21, 21, 21, 21, 21, 22, 53, 20, 21, 21, 21, 21, 22, 53, 23, 20,  6,  3,  3,  3,
  3,  3,  3,  3,  5, 22, 20, 21, 22, 20,  6,  3,  3,  3,  3,  3,  3,  3,  3,  3, 21, 21, 21, 21, 21, 22, 53, 20, 21, 21, 21, 21, 22, 53, 23, 20,  6,  3,  3,  3,
  3,  3,  3,  3,  5, 22, 20, 21, 22, 20,  6,  3,  3,  3,  3,  3,  3,  3,  3,  3, 21, 21, 21, 21, 21, 22, 53, 20, 21, 21, 21, 21, 22, 53, 23, 20,  6,  3,  3,  3,
  3,  3,  3,  3,  5, 22, 20, 21, 22, 20,  6,  3,  3,  3,  3,  3,  3,  3,  3,  3, 21, 21, 21, 21, 21, 22, 53, 20, 21, 21, 21, 21, 22, 53, 23, 20,  6,  3,  3,  3,
  3,  3,  3,  3,  5, 22, 20, 21, 22, 20,  6,  3,  3,  3,  3,  3,  3,  3,  3,  3, 21, 21, 21, 21, 21, 22, 53, 20, 21, 21, 21, 21, 22, 53, 33, 20,  6,  3,  3,  3,
 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85,
 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85,
 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85,
 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85,
 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85,
 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85,
 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85,
 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85,
 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85,
 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85,
 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85,
 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85,
 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85,
 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85,
 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85,
 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85,
 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85,
 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85,
 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85,
