 44, 44, 44, 44, 28, 44, 44, 44, 44, 44, 44, 28, 44, 44,137,137,137, 44,137,137,  3,  3,  3, 68, 64, 64, 64, 64, 28, 21, 21, 21, 21, 28, 21, 21, 21, 21, 21, 21,
 44, 44, 44, 44, 28, 44, 44, 44, 44, 44, 44, 28, 44, 44,120,121,122, 44,126,127,  3,  3,  3, 68, 64, 64, 64, 64, 28,156,157,158,159, 28, 21,167,168, 21, 21, 21,
 44, 44, 44, 44, 28, 44, 44, 44, 44, 44, 44, 28, 44, 44, 44, 44, 44, 44,136,137,  3,  3,  3, 68, 64, 64, 64, 64, 18, 38, 18, 38, 38, 18, 38, 38, 38, 38, 38, 38,
 44, 44, 44, 44, 28, 44, 44, 44, 44, 44, 44, 28, 44, 44,146,147,148,149,126,127,  3,  3,  3, 68, 64, 64, 64, 64, 64, 64, 28, 21, 21, 28, 21, 21, 21, 21, 21, 21,
 44, 44, 44, 44, 28, 44,167,168, 44, 44, 44, 28, 44, 44,156,157,158,159,136,137,  3,  3,  3, 73, 67, 64, 64, 64, 64, 64, 28, 21, 21, 28, 21, 21, 21, 21, 21, 21,
 38, 38, 38, 38, 18, 38, 38, 38, 38, 38, 38, 18, 38, 38, 38, 38, 38, 38, 38, 38,  3,  3,  3,  3, 68, 64, 64, 64, 64, 64, 18, 38, 38, 18, 21, 21, 21, 21, 21, 21,
 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 28, 44, 44, 44, 44, 44, 44, 44, 44,  3,  3,  3,  3, 68, 64, 64, 64, 64, 64, 64, 64, 64, 18, 38, 38, 38, 38, 38, 38,
 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 28, 44, 44, 44, 44, 44, 44, 44, 44,  3,  3,  3,  3, 73, 65, 67, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64,
 45, 45, 45, 45, 45, 47, 44, 44, 44, 44, 44, 28, 44, 44, 44, 44, 44, 44, 44, 44,  3,  3,  3,  3,  3,  3, 73, 65, 65, 67, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64,
  3,  3,  3,  3,  3, 37, 44, 44, 44, 44, 44, 28, 44, 44, 44, 44, 44, 44, 44, 44,  3,  3,  3,  3,  3,  3,  3,  3,  3, 73, 65, 67, 64, 64, 64, 64, 64, 64, 64, 64,
  3,  3,  3,  3,  3, 37, 44, 44, 44, 44, 44, 28, 44, 44, 44, 44, 44, 44, 44, 44,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3, 73, 65, 65, 65, 65, 65, 65, 65, 65,
  3,  3,  3,  3,  3, 57, 45, 45, 45, 47, 44, 18, 38, 38, 38, 38, 38, 18, 44, 44,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,
  3,  3,  3,  3,  3,  3,  3,  3,  3, 37, 44, 44, 44, 44, 44, 44, 44, 28, 44, 44,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,
  3,  3,  3,  3,  3,  3,  3,  3,  3, 37, 44, 44, 44, 44, 44, 44, 44, 18, 38, 38,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,
  3,  3,  3,  3,  3,  3,  3,  3,  3, 37, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,
  3,  3,  3,  3,  3,  3,  3,  3,  3, 57, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,
  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,
  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,
  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,
  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,  3,
 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85,
 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85, 85,
